Discounted_Price,Actual_Price,Discount_Percentage,Rating,Rating_Count,Label
189.45947315999996,947.2973658,0.8,2.580390592,8283,No
402.403977654,958.1047087,0.58,4.739220299,225,Yes
492.13114697,1330.084181,0.63,4.866335878,2784,No
272.65122714,395.146706,0.31,4.517984563,6591,No
312.635833125,416.8477775,0.25,4.518218789,364,No
482.4237286,482.4237286,0.0,3.865600101,6545,Yes
247.16222503500003,449.3858637,0.45,2.409732633,219,No
284.396903472,557.6409872,0.49,4.377873515,308,No
167.13026923999996,835.6513462,0.8,2.797949705,59,No
417.96078259,643.0165886,0.35,4.854724327,1483,Yes
477.95219501,1165.737061,0.59,3.730126125,94,Yes
277.62232296,462.7038716,0.4,4.252991359,374,No
67.07176233000001,223.5725411,0.7,4.356564746,122,Yes
320.41756494000003,1186.731722,0.73,2.649604054,9502,No
221.08666832,276.3583354,0.2,2.96427449,166,No
376.18392172800003,874.8463296,0.57,2.806429994,413,No
298.08011945100003,377.3166069,0.21,3.370166831,2130,Yes
1185.172489,1185.172489,0.0,4.465744239,100,Yes
360.4193067500001,1162.642925,0.69,3.36017045,78,No
210.63824152000004,263.2978019,0.2,4.546642807,78,No
225.39675579999994,1126.983779,0.8,3.840924935,113,Yes
496.04753321999993,729.4816665,0.32,4.816608084,489,No
545.78506844,1029.783148,0.47,4.023398497,83,No
272.76541018,1185.936566,0.77,4.174498296,146,No
196.10204667999994,980.5102334,0.8,4.598076273,295,Yes
400.49386144000005,500.6173268,0.2,5.0,100,No
404.6982107,1156.280602,0.65,2.531596628,3014,No
232.789382244,646.6371729,0.64,4.980417362,4556,Yes
71.06749423400001,229.2499814,0.69,4.218411557,245,Yes
253.21100666700002,873.1414023,0.71,4.678959711,168,Yes
474.69040045,1356.258287,0.65,2.792724716,117,No
1115.421882,1115.421882,0.0,2.926581383,224,Yes
142.774996298,648.9772559,0.78,3.704640856,1241,No
192.90078335999993,964.5039168,0.8,5.0,1817,Yes
423.23540352,1322.610636,0.68,4.622034535,1750,Yes
181.52522066000003,648.3043595,0.72,2.397655999,196,No
477.91523415,1291.662795,0.63,3.491241918,297,No
254.66723633999996,1157.578347,0.78,2.503625881,8940,Yes
310.44700230000007,1034.823341,0.7,4.263210603,237,Yes
109.18221589800002,259.9576569,0.58,3.439825123,432,Yes
266.46718719999996,1332.335936,0.8,3.748884745,7636,Yes
116.89449970499999,259.7655549,0.55,3.728304642,379,Yes
392.17885408000006,490.2235676,0.2,3.287598573,376,Yes
197.249153975,481.0954975,0.59,4.732461056,152,No
386.411501862,715.5768553,0.46,3.696273295,118,Yes
462.53483094,1101.273407,0.58,4.317310693,360,Yes
856.9009211,856.9009211,0.0,3.472994176,374,Yes
50.91365679999999,254.568284,0.8,3.008917812,452,No
347.61341044500006,609.8480885,0.43,4.4551855,361,No
136.83392697999997,684.1696349,0.8,3.42587999,490,No
274.5108375,1098.04335,0.75,3.12815982,353,Yes
325.25630495999997,1355.234604,0.76,3.356429673,180,Yes
405.89892408000003,1040.766472,0.61,3.388831404,379,Yes
400.483182028,526.9515553,0.24,4.466190441,103,No
280.54419475,1122.176779,0.75,2.93462226,69,No
170.447725566,321.5994822,0.47,3.075848232,180,No
251.207992654,405.1741817,0.38,4.350004517,324,No
523.998386758,680.5173854,0.23,4.750272409,4672,No
288.37180104,1201.549171,0.76,3.47748064,480,No
420.36781162500006,560.4904155,0.25,3.747959654,6106,No
260.82061479,1134.002673,0.77,2.768324631,418,No
312.486873624,434.0095467,0.28,2.475371055,54,Yes
504.2569248,1400.71368,0.64,4.170131689,346,Yes
608.1455195,608.1455195,0.0,4.377332781,487,No
307.11351936,1279.639664,0.76,4.61141659,443,Yes
198.082731469,535.3587337,0.63,2.990876082,262,Yes
301.71011703000005,718.3574215,0.58,3.272747548,364,Yes
593.4188049900001,1447.362939,0.59,3.70372506,61,Yes
277.41895656400004,956.6170916,0.71,3.062895337,101,Yes
195.52605163999993,977.6302582,0.8,4.617618655,301,Yes
175.18859239999995,875.942962,0.8,2.778473279,185,Yes
300.8645655,300.8645655,0.0,4.068828915,208,No
1207.671789,1207.671789,0.0,3.92002345,493,Yes
224.439127307,477.5300581,0.53,2.975263148,197,No
225.17248555999998,1023.511298,0.78,2.824644032,66,No
40.83659465999999,204.1829733,0.8,4.613865899,330,Yes
526.43522658,877.3920443,0.4,2.755700803,238,No
417.3321865599999,1304.163083,0.68,4.44483661,516,Yes
500.3598555599999,1471.646634,0.66,4.568463826,9956,Yes
162.08965899999998,810.448295,0.8,2.49709169,9254,No
545.1184736900001,1112.486681,0.51,4.199590359,99,Yes
1250.050422,1250.050422,0.0,3.069569909,446,Yes
31.302733098,120.3951273,0.74,3.751551677,353,No
419.78950397999995,932.8655644,0.55,2.478102741,114,Yes
195.05854849999997,975.2927425,0.8,2.915676645,64,No
392.11729056,490.1466132,0.2,2.824284049,316,No
395.45083628,1068.786044,0.63,4.665590417,134,Yes
346.26380671999993,1082.074396,0.68,5.0,187,Yes
479.69238569999993,1453.61329,0.67,2.547924459,456,No
161.11082988,383.597214,0.58,2.905466941,91,No
117.66608513999996,588.3304257,0.8,3.14987623,7829,No
509.86036932,1341.737814,0.62,2.853993231,106,Yes
690.9476267,690.9476267,0.0,4.970679508,431,Yes
535.6923418,535.6923418,0.0,4.823865335,467,Yes
260.13936828100003,634.4862641,0.59,2.438714767,8392,Yes
495.79698948,1271.274332,0.61,3.443627047,68,No
749.6364519,749.6364519,0.0,3.080038489,68,No
137.28759309999998,686.4379655,0.8,4.934744117,467,No
205.97764099999995,1029.888205,0.8,4.116581623,3346,Yes
430.7751395,1001.80265,0.57,4.436720557,429,Yes
119.323750625,477.2950025,0.75,3.476042015,93,Yes
211.680898542,341.4208041,0.38,3.425644932,303,No
288.60629016,1202.526209,0.76,2.902933099,253,Yes
500.04656264,625.0582033,0.2,3.382750098,8656,Yes
446.2438612499999,1352.254125,0.67,5.0,223,Yes
110.71547535999999,553.5773768,0.8,3.388047988,323,Yes
265.78413560999996,1265.638741,0.79,3.760429829,435,No
59.95350699999999,299.767535,0.8,4.439157575,400,Yes
182.59825939999996,912.991297,0.8,2.658399073,479,No
110.07653759999998,550.382688,0.8,5.0,343,Yes
268.00093128,1116.670547,0.76,4.330700343,264,Yes
413.093539797,878.9224251,0.53,2.722496902,396,Yes
76.024944648,124.6310568,0.39,3.646697558,133,No
422.84902454600007,797.8283482,0.47,3.605719355,319,No
218.69901645500002,754.1345395,0.71,3.955642482,183,Yes
425.779939236,990.1859052,0.57,5.0,146,Yes
328.42774590000005,1094.759153,0.7,3.682620114,113,Yes
172.95630511999997,864.7815256,0.8,4.544689828,68,Yes
226.724597064,944.6858211,0.76,4.174667675,317,Yes
327.85726064000005,409.8215758,0.2,4.077047324,106,No
159.03424138799997,361.4414577,0.56,4.036251061,186,Yes
155.88786305999997,779.4393153,0.8,2.698183868,7266,Yes
387.67265104,484.5908138,0.2,4.857006725,387,No
1143.758313,1143.758313,0.0,2.823524289,58,Yes
406.23022272,1269.469446,0.68,4.399379389,389,Yes
504.296993394,933.8833211,0.46,4.915602303,493,Yes
164.22772719999998,821.138636,0.8,4.052384642,260,Yes
146.88981131999995,734.4490566,0.8,2.449763752,187,Yes
653.1366058,653.1366058,0.0,3.491643701,301,Yes
248.33225579999998,620.8306395,0.6,3.285892178,274,No
130.87229709999997,654.3614855,0.8,3.445505396,401,No
248.50949089999995,1129.588595,0.78,3.217423965,253,Yes
406.78936392,508.4867049,0.2,4.516995759,243,No
70.84659431999998,354.2329716,0.8,3.791631499,200,Yes
338.52737372300004,914.9388479,0.63,2.653149159,426,Yes
367.5010828,459.3763535,0.2,4.559884496,269,Yes
318.408730912,860.5641376,0.63,4.303541703,160,No
95.35533441999998,476.7766721,0.8,4.641828087,344,Yes
352.17682311100003,819.0158677,0.57,2.973672741,441,No
199.82305725999996,999.1152863,0.8,4.900613587,105,Yes
187.4037791,749.6151164,0.75,3.64135807,98,No
397.21458488,496.5182311,0.2,4.16827002,3981,Yes
409.94179591499994,910.9817687,0.55,2.544305819,2093,No
82.49389503999998,412.4694752,0.8,4.339771949,393,Yes
475.5500118599999,1441.060642,0.67,4.801680693,351,Yes
117.81166965999998,589.0583483,0.8,3.374585233,318,Yes
540.2170192350001,915.6220665,0.41,2.413340496,252,Yes
236.82964088399996,514.8470454,0.54,2.643920726,418,No
417.2316753,417.2316753,0.0,4.200807599,125,Yes
342.46038027000003,1180.897863,0.71,2.539581977,213,Yes
92.65217387400001,215.4701718,0.57,5.0,325,Yes
207.93859819999994,1039.692991,0.8,2.75904089,423,Yes
204.17962319999998,425.374215,0.52,4.155071785,115,Yes
512.8040528,1282.010132,0.6,3.982192063,430,Yes
926.0835717,926.0835717,0.0,4.328631476,93,No
147.91017423999995,739.5508712,0.8,2.438479762,2871,No
415.539350534,539.6614942,0.23,2.646892007,514,No
135.80603647999996,679.0301824,0.8,2.601720854,6335,Yes
141.92520215200003,489.3972488,0.71,2.586181087,96,Yes
235.23896901999998,1069.268041,0.78,3.169488502,483,No
543.9776654860001,937.8925267,0.42,2.964196225,517,No
137.39832729999998,686.9916365,0.8,2.662564118,416,Yes
262.4593158,477.198756,0.45,2.751450395,410,Yes
506.652502082,694.0445234,0.27,4.656811611,441,No
391.23366557599996,752.3724338,0.48,3.085726535,1195,No
582.658494,1165.316988,0.5,3.834606212,228,No
230.85642119999997,1154.282106,0.8,2.850086172,5616,Yes
241.00391959999996,1205.019598,0.8,2.569595723,447,Yes
680.6969527,680.6969527,0.0,4.948134386,2273,Yes
254.40688312,978.488012,0.74,2.781746608,179,Yes
1098.169049,1098.169049,0.0,4.617301107,384,Yes
350.20706550000006,1167.356885,0.7,3.295235156,70,Yes
269.841191,1079.364764,0.75,2.700362998,330,Yes
224.08933439999996,1120.446672,0.8,3.722566946,176,No
1417.876896,1417.876896,0.0,2.652011774,100,No
170.49469857999995,852.4734929,0.8,2.718699464,369,Yes
437.16424786399995,642.8885998,0.32,3.491946167,242,No
478.69489045,1367.699687,0.65,3.775269333,8245,Yes
385.40165554,1133.534281,0.66,2.880241425,476,Yes
220.11714651399998,957.0310718,0.77,3.197225694,5458,No
273.226452142,471.0800899,0.42,3.088873845,7412,No
1361.51513,1361.51513,0.0,5.0,527,Yes
183.62471805,612.0823935,0.7,3.500145199,81,Yes
308.7175495,1234.870198,0.75,5.0,460,Yes
208.26252209400005,671.8145874,0.69,3.964693537,495,No
308.978857565,882.7967359,0.65,3.759558728,8782,Yes
67.67128807999998,338.3564404,0.8,2.458682865,197,No
118.92741463999998,594.6370732,0.8,4.580228794,383,Yes
351.62852372000003,879.0713093,0.6,4.488349642,7131,Yes
18.694869779999994,93.4743489,0.8,4.655001207,374,Yes
238.6738867,477.3477734,0.5,5.0,73,No
67.84622319999998,339.231116,0.8,2.64268942,343,Yes
590.9670245,1181.934049,0.5,2.702739349,57,Yes
518.9416344,1235.57532,0.58,3.155491003,3834,Yes
447.58439774999994,1278.812565,0.65,4.835182651,489,No
151.67671436799998,473.9897324,0.68,3.116165144,72,Yes
503.02027803999994,1479.471406,0.66,3.476755799,284,No
721.7210822,721.7210822,0.0,3.945778098,167,No
142.145829381,212.1579543,0.33,4.296026421,284,No
534.8210699699999,810.3349545,0.34,3.605956643,4788,Yes
128.86631787999997,644.3315894,0.8,2.702349868,274,Yes
252.13631179999996,1260.681559,0.8,3.574868645,506,No
76.21610185999998,381.0805093,0.8,4.26256576,117,Yes
456.37843237999994,1342.289507,0.66,3.607822822,252,No
37.17045511999999,185.8522756,0.8,4.365707476,356,Yes
408.05808428,1457.350301,0.72,4.218848297,307,Yes
19.491868617999998,97.45934309,0.8,2.850681009,267,No
171.696586847,235.2008039,0.27,3.061910368,252,No
67.16262334,335.8131167,0.8,2.368070709,260,Yes
381.18124168,476.4765521,0.2,4.458002333,111,Yes
1163.254657,1163.254657,0.0,4.300162374,481,Yes
329.68387198500005,845.3432615,0.61,4.1403842,328,Yes
351.91386815999994,1099.730838,0.68,3.989759369,413,Yes
990.8975944,990.8975944,0.0,4.070520128,312,Yes
231.71510564999997,1103.405265,0.79,2.774747137,464,No
340.214971926,895.3025577,0.62,4.121839474,385,Yes
199.158747032,711.2812394,0.72,3.186476594,295,Yes
279.143844148,382.3888276,0.27,4.13993226,5698,Yes
349.32967551,1293.813613,0.73,4.943258291,528,Yes
175.890530625,703.5621225,0.75,2.979303952,346,No
265.18491436799997,401.7953248,0.34,4.062913747,189,No
258.94241659999994,1294.712083,0.8,3.822223526,527,No
302.66272674000004,1120.973062,0.73,3.068123927,412,No
18.376434451999998,91.88217226,0.8,4.996883424,407,No
280.655922096,425.2362456,0.34,4.6615628,141,No
306.352891828,806.1918206,0.62,4.187961201,398,Yes
364.30369808000006,1301.084636,0.72,3.52003871,325,Yes
229.12586654999993,1091.075555,0.79,4.73224998,6224,Yes
447.222243938,843.8155546,0.47,2.788745799,235,No
1091.220408,1091.220408,0.0,3.597148784,91,No
107.26140503999997,536.3070252,0.8,2.734094875,274,Yes
157.70317381,606.5506685,0.74,2.694669631,103,Yes
1112.777555,1112.777555,0.0,2.864149356,61,No
230.42933353599997,720.0916673,0.68,2.427656761,468,No
279.34237255600004,901.1044276,0.69,3.551035882,177,No
117.83637697999997,589.1818849,0.8,2.686698553,327,No
148.65801645999997,743.2900823,0.8,4.671065147,469,Yes
120.36942397999998,601.8471199,0.8,4.043425719,9397,Yes
54.77921655799999,248.9964389,0.78,2.51213682,178,Yes
456.126746424,970.4824392,0.53,4.79074662,235,Yes
433.24413558799995,984.6457627,0.56,3.435298623,348,No
221.603867125,886.4154685,0.75,3.166764793,174,Yes
277.621607028,677.1258708,0.59,3.116621638,389,No
142.20026393999996,711.0013197,0.8,3.175197619,434,No
1055.681945,1055.681945,0.0,4.753931465,6635,Yes
264.31617564799996,825.9880489,0.68,4.17409217,290,Yes
357.65771693,674.825881,0.47,4.179687262,3367,No
89.89569279300001,176.2660643,0.49,4.244259632,9695,No
552.3086143439999,767.0952977,0.28,3.895965127,8589,Yes
208.29657448500004,353.0450415,0.41,4.30956521,285,Yes
345.70233459,1280.379017,0.73,2.770823132,411,Yes
194.41607622499998,555.4745035,0.65,2.708254703,95,No
776.9421899,776.9421899,0.0,4.842948076,348,Yes
432.1132452,1200.31457,0.64,4.739411934,415,Yes
276.2900469,438.55563,0.37,4.598855607,376,Yes
1086.768753,1086.768753,0.0,3.514106211,431,Yes
165.95512987999996,829.7756494,0.8,2.897550137,1117,Yes
501.9631384,501.9631384,0.0,2.820482236,178,No
653.3269628,653.3269628,0.0,2.7773919,448,Yes
394.34624976000003,492.9328122,0.2,2.710585349,299,No
361.540624953,457.6463607,0.21,3.87458504,238,No
454.8411204,454.8411204,0.0,2.681015962,4996,Yes
411.34313153999994,1246.494338,0.67,4.367000072,505,Yes
112.81888861999998,564.0944431,0.8,3.949890117,233,No
138.36815257999996,691.8407629,0.8,4.187457985,53,Yes
256.81032140400004,611.4531462,0.58,2.478473637,356,Yes
299.59413501599994,680.8957614,0.56,2.997129344,444,Yes
155.33730863999995,776.6865432,0.8,3.194790702,8525,No
443.0345073,1342.52881,0.67,2.842034293,93,No
338.72178180000003,1129.072606,0.7,3.723976729,9642,No
120.38631165999998,601.9315583,0.8,2.946120226,361,No
501.34443594,1354.984962,0.63,2.770436266,184,No
394.187024238,772.9157338,0.49,3.301685881,497,Yes
260.86866105,869.5622035,0.7,3.073633428,185,No
316.64033968399997,833.2640518,0.62,4.166983585,334,Yes
271.62574535699997,734.1236361,0.63,3.780961503,167,Yes
457.3327561600001,788.504752,0.42,4.135441733,1601,Yes
454.30728848,567.8841106,0.2,5.0,90,No
164.64120131999996,823.2060066,0.8,3.781875198,212,No
764.3993407,764.3993407,0.0,3.216930489,429,No
278.51205035500004,506.3855461,0.45,3.594699718,2134,No
495.91827876,870.032068,0.43,2.427658091,218,Yes
301.924947196,408.0066854,0.26,2.678156238,59,Yes
72.21800121999998,361.0900061,0.8,4.254546697,417,Yes
214.02005779999996,1070.100289,0.8,2.96457139,4542,No
166.69121207999996,833.4560604,0.8,3.954480061,9908,Yes
60.927732144000004,225.6582672,0.73,3.079608607,9593,Yes
43.360587838,114.1068101,0.62,3.496975869,406,No
1234.450178,1234.450178,0.0,3.265673372,230,Yes
206.895411432,287.3547381,0.28,4.110014494,7118,No
452.38668465599994,628.3148398,0.28,3.490491639,401,No
1399.421693,1399.421693,0.0,4.455737725,378,Yes
432.87362744000006,541.0920343,0.2,3.775565366,383,No
328.70146610600005,764.4220142,0.57,3.463778096,202,Yes
106.24638878100001,149.6428011,0.29,2.996090002,47,Yes
517.3866919940001,876.9265966,0.41,2.807821504,2162,No
662.9579853,662.9579853,0.0,5.0,504,Yes
335.7432066,447.6576088,0.25,4.841972638,8662,No
386.9205152999999,1172.48641,0.67,4.192633536,93,Yes
332.5599264,1279.07664,0.74,4.074785182,380,Yes
280.93754528,401.3393504,0.3,3.026071463,125,No
406.85319964800004,968.6980944,0.58,4.899249474,106,Yes
326.96677494,1257.564519,0.74,4.851918466,359,Yes
365.63805360000003,1218.793512,0.7,2.623024728,9080,Yes
84.33398027599999,162.1807313,0.48,3.626408004,372,No
350.6182365,1402.472946,0.75,2.762432694,1545,No
226.876047552,630.2112432,0.64,3.222745213,361,No
364.45846679199997,959.1012284,0.62,4.034595614,2680,Yes
404.0967166,808.1934332,0.5,3.77347136,305,Yes
210.37977079999996,1051.898854,0.8,2.707675366,3653,Yes
263.34882260399996,774.5553606,0.66,3.182331838,96,No
1032.832709,1032.832709,0.0,2.734092459,9623,Yes
149.09044157999995,745.4522079,0.8,3.297294728,439,Yes
109.36161317999996,546.8080659,0.8,3.576690045,354,No
318.000562,1445.4571,0.78,2.825715036,217,No
179.97115409999995,899.8557705,0.8,3.810538122,140,Yes
380.834775884,810.2867572,0.53,4.403856405,357,Yes
200.71595319999994,1003.579766,0.8,3.887360368,6876,Yes
172.24763473999994,861.2381737,0.8,2.85181035,377,No
137.87808461999998,689.3904231,0.8,4.533922539,210,Yes
225.693743632,806.0490844,0.72,3.542263861,197,Yes
92.12473961999999,460.6236981,0.8,4.391265879,314,Yes
392.286812544,817.2641928,0.52,3.459424926,136,Yes
426.185406432,887.8862634,0.52,4.029677345,85,Yes
331.42815648,1380.950652,0.76,3.301242053,158,No
334.55180219199997,983.9758888,0.66,3.878517444,375,Yes
177.01244821999998,885.0622411,0.8,2.846209403,439,No
216.470468721,503.4196947,0.57,2.563808194,244,No
834.5964921,834.5964921,0.0,3.631239629,74,No
181.901377186,478.6878347,0.62,3.591929766,8522,No
422.46341872000005,528.0792734,0.2,3.897447628,4286,Yes
236.170429404,454.1739027,0.48,2.91977273,476,Yes
131.023411857,256.9086507,0.49,3.491615482,9266,No
392.64637244,1061.206412,0.63,4.176523547,349,Yes
139.29371909999998,696.4685955,0.8,2.910459719,455,Yes
161.83033595999996,809.1516798,0.8,2.686771266,204,Yes
370.44265485000005,1277.388465,0.71,3.16238334,3428,No
140.12843743999997,700.6421872,0.8,3.008455196,8097,Yes
206.4551386,825.8205544,0.75,2.588411187,394,No
455.286474,1198.1223,0.62,3.932221092,103,No
448.8770963,897.7541926,0.5,2.750263983,221,Yes
237.14479293999997,1077.930877,0.78,2.697062295,4862,No
18.338481933999997,91.69240967,0.8,4.996897646,408,Yes
491.37823069999996,1403.937802,0.65,4.194743351,229,Yes
144.17341702,720.8670851,0.8,4.053032196,161,Yes
349.83884760999996,999.5395646,0.65,4.571548146,375,Yes
364.1577687,728.3155374,0.5,4.506511519,8217,No
95.22112825999999,476.1056413,0.8,4.556619348,246,Yes
343.38051468000003,1226.358981,0.72,3.426219042,4189,Yes
56.71722804299999,270.0820383,0.79,2.56921975,9019,No
556.59264843,1427.160637,0.61,4.367823725,426,Yes
461.219335356,886.9602603,0.48,2.585686022,221,Yes
558.0224604,1395.056151,0.6,4.142876737,418,Yes
399.4684662,1331.561554,0.7,3.458400023,255,Yes
1155.296317,1155.296317,0.0,2.80641899,451,No
303.63196928400004,843.4221369,0.64,3.325659409,9417,Yes
237.7667579,237.7667579,0.0,2.675866587,194,No
175.07234649999995,875.3617325,0.8,2.648606268,456,Yes
17.509341101999997,87.54670551,0.8,4.846231861,416,Yes
405.99600195,1159.988577,0.65,3.652101508,292,No
226.82008979999995,1134.100449,0.8,2.929215689,462,Yes
136.622348856,569.2597869,0.76,4.967068027,482,Yes
921.6669987,921.6669987,0.0,3.11733071,85,Yes
582.4282948599999,1239.209138,0.53,5.0,493,Yes
332.603711994,875.2729263,0.62,3.33728487,247,No
205.53305938799997,604.5089982,0.66,3.923087227,394,Yes
69.30555759999999,346.527788,0.8,2.38669062,366,Yes
217.37471279999994,1086.873564,0.8,2.824000283,63,No
592.8433504,1482.108376,0.6,3.16024458,9774,Yes
142.11398633999997,710.5699317,0.8,4.661812127,345,Yes
174.750480563,759.7846981,0.77,2.612512796,7223,No
121.68032149999996,608.4016075,0.8,2.906264689,334,Yes
101.88426991999998,509.4213496,0.8,4.145273377,267,Yes
505.18048330199997,765.4249747,0.34,4.729567109,476,No
298.05730659,1295.901333,0.77,2.789806884,408,Yes
446.8073412,1117.018353,0.6,3.115317748,191,Yes
241.36650635,482.7330127,0.5,5.0,73,No
289.453984918,590.7224182,0.51,4.20234356,64,Yes
238.536952242,467.7195142,0.49,3.25682301,8438,Yes
290.29927518600005,500.5159917,0.42,4.348221845,1718,No
423.16176636000006,1365.037956,0.69,5.0,449,Yes
666.469665,666.469665,0.0,4.411635473,346,Yes
174.61878527999997,873.0939264,0.8,2.789662449,447,Yes
121.69480103999996,608.4740052,0.8,3.71895124,8599,No
1053.691189,1053.691189,0.0,3.372264296,103,No
197.83662905,791.3465162,0.75,4.012334789,91,Yes
471.884721201,597.3224319,0.21,5.0,90,No
288.607237824,901.8976182,0.68,4.512006027,273,Yes
388.709290596,762.1750796,0.49,3.216685914,1282,Yes
276.338699278,746.8613494,0.63,3.293769984,386,Yes
227.61632759999998,1138.081638,0.8,3.334003811,119,Yes
451.2028059,1367.28123,0.67,3.977699529,496,No
368.92741314,1418.951589,0.74,5.0,256,Yes
402.7592322,1032.71598,0.61,3.271558684,8691,No
176.260682016,367.2097542,0.52,2.75438248,96,No
218.42040380999995,1040.097161,0.79,4.517916135,352,Yes
345.826513056,455.0348856,0.24,4.075429252,1078,Yes
935.0139294,935.0139294,0.0,3.692282608,481,No
132.17973827999995,660.8986914,0.8,4.629923107,6241,Yes
874.7175841,874.7175841,0.0,3.31403374,450,Yes
491.165683362,909.5660803,0.46,3.009724804,491,Yes
1081.547045,1081.547045,0.0,3.415162003,75,No
465.3282271,465.3282271,0.0,4.105901715,339,Yes
295.2149312,295.2149312,0.0,2.453889448,458,No
242.53715408,303.1714426,0.2,4.756987993,69,Yes
1334.992054,1334.992054,0.0,2.942364558,1871,Yes
399.69407340000004,1332.313578,0.7,3.83888856,359,No
421.98028184,1241.118476,0.66,3.747113055,232,Yes
433.38247816000006,541.7280977,0.2,3.173165453,7063,No
173.04931269999994,865.2465635,0.8,4.467089094,6394,Yes
359.25214743,1088.642871,0.67,2.563416226,64,No
343.94289952,429.9286244,0.2,3.674324942,305,Yes
607.80856322,1599.496219,0.62,4.169773791,231,Yes
118.67008721999998,593.3504361,0.8,3.594032338,2649,Yes
60.379934825,241.5197393,0.75,4.084772395,265,Yes
522.31803,1004.45775,0.48,5.0,448,No
473.6683326600001,1101.554262,0.57,3.167449837,234,Yes
175.801815904,676.1608304,0.74,4.526883879,5718,Yes
331.39157516,828.4789379,0.6,3.201292685,199,No
197.5229296,395.0458592,0.5,4.431048106,396,Yes
195.63378825999996,978.1689413,0.8,5.0,475,Yes
99.486893446,268.8834958,0.63,2.968365484,184,Yes
456.45118225,931.533025,0.51,2.756105072,381,Yes
672.1213110999998,1461.133285,0.54,4.624401501,405,Yes
997.5584346,997.5584346,0.0,2.987943778,62,No
755.2629663,755.2629663,0.0,2.98063385,6516,Yes
421.68800784,1277.842448,0.67,4.452855426,277,Yes
524.1367991999999,1497.533712,0.65,3.402164725,203,Yes
428.349288,1070.87322,0.6,2.981679001,200,Yes
329.6024673200001,1177.151669,0.72,3.357049419,5968,Yes
406.33485008,507.9185626,0.2,4.903990302,93,Yes
428.72765697999995,1260.963697,0.66,4.066254276,339,Yes
137.3517492,549.4069968,0.75,3.779212401,485,No
73.87085805999999,369.3542903,0.8,4.370943615,352,Yes
686.1917026,686.1917026,0.0,4.173384979,430,Yes
121.58030533800002,209.6212161,0.42,3.221030666,159,Yes
97.54811525999997,487.7405763,0.8,3.392996877,94,No
128.4403688,642.201844,0.8,3.489116533,8425,No
221.39733699999996,1106.986685,0.8,3.700574181,438,No
459.4746906,1021.054868,0.55,4.792053566,3129,Yes
307.13748182000006,1181.298007,0.74,3.504573018,6865,Yes
140.25088641999997,701.2544321,0.8,4.227564209,356,Yes
252.270230746,869.8973474,0.71,2.885955892,110,No
541.50566645,1105.113605,0.51,5.0,1919,Yes
116.13502347999997,580.6751174,0.8,3.183674842,3019,Yes
826.2028233,826.2028233,0.0,3.413760111,390,Yes
571.71836976,1191.079937,0.52,3.461179953,70,No
558.388677,1329.49685,0.58,5.0,6529,Yes
188.54129975999996,942.7064988,0.8,2.963345257,1430,No
401.7840906800001,1434.943181,0.72,3.270602604,6444,No
201.20665619999994,1006.033281,0.8,2.576420461,243,Yes
402.07256463000004,1297.008273,0.69,3.332995388,190,Yes
133.7827239,495.49157,0.73,3.922562853,258,No
146.41755107999995,732.0877554,0.8,2.826932456,381,No
421.28979264000003,1170.249424,0.64,4.596174468,204,Yes
220.45734339999993,1102.286717,0.8,3.626753208,519,Yes
294.77046675400004,499.6109606,0.41,4.09485738,315,No
75.66824879100001,280.2527733,0.73,4.561382623,401,Yes
349.345356489,506.2976181,0.31,3.529722417,6092,Yes
317.65136753999997,1221.736029,0.74,5.0,249,Yes
515.29556817,1010.383467,0.49,3.275917817,88,Yes
112.900720968,156.8065569,0.28,2.905698033,50,Yes
175.60956285600003,627.1770102,0.72,3.88660025,3637,No
391.00687644799996,850.0149488,0.54,3.48895959,1854,Yes
207.487738578,482.5296246,0.57,4.466666032,256,Yes
487.51161615,1250.029785,0.61,2.663571286,388,No
175.863394685,319.7516267,0.45,3.431458963,324,Yes
1177.608744,1177.608744,0.0,3.032233512,330,Yes
209.92299719999997,999.63332,0.79,4.043801261,70,Yes
30.754775547,113.9065761,0.73,3.21711718,2859,Yes
351.9480163,703.8960326,0.5,4.511676859,109,Yes
147.31489775999998,736.5744888,0.8,2.416645029,434,Yes
179.835751529,486.0425717,0.63,3.670573032,237,No
56.175311088,234.0637962,0.76,3.834722164,57,Yes
71.67332823000001,238.9110941,0.7,4.355595439,126,Yes
232.5326522,930.1306088,0.75,3.549877724,354,No
256.027471056,948.2498928,0.73,3.446624489,279,No
177.39475471,479.445283,0.63,2.514128109,179,Yes
392.91432852,935.510306,0.58,4.424613084,452,Yes
145.07234543999996,725.3617272,0.8,2.335823745,292,Yes
233.89208059999996,1169.460403,0.8,4.497644475,98,Yes
67.36903235999999,336.8451618,0.8,4.541136742,6850,Yes
903.7662712,903.7662712,0.0,4.73488295,5009,No
211.69662056999996,470.4369346,0.55,3.359332574,289,No
348.25331572,1024.274458,0.66,3.226050723,436,Yes
227.405359844,874.6359994,0.74,4.145150262,3245,Yes
333.04173768799996,756.9130402,0.56,4.85983394,419,Yes
517.5785861999999,1150.174636,0.55,3.398481743,1911,Yes
257.724731004,991.2489654,0.74,4.117425157,153,Yes
343.5577768,343.5577768,0.0,3.478218802,2902,Yes
159.55597531999996,797.7798766,0.8,3.343387392,302,Yes
446.6667432400001,1038.759868,0.57,3.391913022,89,Yes
105.18033687999998,525.9016844,0.8,5.0,349,Yes
