product_id,discounted_price,actual_price,discount_percentage,rating,rating_count,product_name,category,img_link,product_link
B07W7Z6DVL,1499,2999,0.5,4.1,25262,Infinity (JBL Fuze 100| Wireless Portable Bluetooth Speaker with Mic| Deep Bass| Dual Equalizer| IPX7 Waterproof| Rugged Fabric Design (Black),Electronics|HomeAudio|Speakers|OutdoorSpeakers,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51UH57Cs5hL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Infinity-Fuze-100-Waterproof-Portable/dp/B07W7Z6DVL/ref=sr_1_500?qid=1672903019&s=computers&sr=1-500
B07WMS7TWB,649,1245,0.48,3.9,123365,Pigeon by Stovekraft Amaze Plus Electric Kettle (14289) with Stainless Steel Body| 1.5 litre| used for boiling Water| making tea and coffee| instant noodles| soup etc. 1500 Watt (Silver),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31na34LxwmL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Amaze-Plus-1-5-Ltr/dp/B07WMS7TWB/ref=sr_1_5?qid=1672923591&s=kitchen&sr=1-5
B00H47GVGY,1199,1695,0.29,3.6,13300,USHA Quartz Room Heater with Overheating Protection (3002| Ivory| 800 Watts),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",https://m.media-amazon.com/images/I/514Zxz-eqKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Usha-Quartz-800-Watt-Overheating-Protection/dp/B00H47GVGY/ref=sr_1_6?qid=1672923591&s=kitchen&sr=1-6
B07VX71FZP,1199,2000,0.4,4,18543,Amazon Brand - Solimo 2000/1000 Watts Room Heater with Adjustable Thermostat (ISI certified| White colour| Ideal for small to medium room/area),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",https://m.media-amazon.com/images/I/41ITfQhGHfL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-2000-Watt-certified/dp/B07VX71FZP/ref=sr_1_7?qid=1672923591&s=kitchen&sr=1-7
B07NCKMXVZ,455,999,0.54,4.1,3578,StyleHouse Lint Remover for Woolen Clothes| Electric Lint Remover| Best Lint Shaver for Clothes,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",https://m.media-amazon.com/images/I/415CYtympZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/StyleHouse-Remover-Woolen-Clothes-Electric/dp/B07NCKMXVZ/ref=sr_1_8?qid=1672923591&s=kitchen&sr=1-8
B0B61DSF17,199,1999,0.9,3.7,2031,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display | White |10 kg | 2 Year Warranty |,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,https://m.media-amazon.com/images/I/414Cwv2guxL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/beatXP-Multipurpose-Portable-Electronic-Weighing/dp/B0B61DSF17/ref=sr_1_10?qid=1672923591&s=kitchen&sr=1-10
B07VQGVL68,293,499,0.41,3.9,44994,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31p014p14mL._SX342_SY445_QL70_FMwebp_.jpg,https://www.amazon.in/Multipurpose-Portable-Electronic-Digital-Weighing/dp/B07VQGVL68/ref=sr_1_11?qid=1672923591&s=kitchen&sr=1-11
B01LWYDEQ7,199,495,0.6,4.1,270563,Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420| Green| 400 ml),Home&Kitchen|Kitchen&Dining|KitchenTools|ManualChoppers&Chippers|Choppers,https://m.media-amazon.com/images/I/41cVgYgAKpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Plastic-Chopper-Blades/dp/B01LWYDEQ7/ref=sr_1_12?qid=1672923591&s=kitchen&sr=1-12
B07VNFP3C2,749,1245,0.4,3.9,31783,Prestige 1.5 Litre Kettle 1500-watts| Red,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41JCf4kTKgL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-1-5-Kettle-1500-watts-Red/dp/B07VNFP3C2/ref=sr_1_16?qid=1672923591&s=kitchen&sr=1-16
B00LUGTJGO,1399,1549,0.1,3.9,2602,Bajaj RHX-2 800-Watt Room Heater (White),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",https://m.media-amazon.com/images/I/519JHuNt1RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-RHX-2-800-Watt-Room-Heater/dp/B00LUGTJGO/ref=sr_1_17?qid=1672923591&s=kitchen&sr=1-17
B01MQZ7J8K,749,1445,0.48,3.9,63350,Prestige Electric Kettle PKOSS - 1500watts| Steel (1.5Ltr)| Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,https://m.media-amazon.com/images/I/41XXjVSLyGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-Electric-Kettle-PKOSS-1500watts/dp/B01MQZ7J8K/ref=sr_1_18?qid=1672923591&s=kitchen&sr=1-18
B01GFTEV5Y,1699,3193,0.47,3.8,54032,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/411pUp4t0OL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Cruise-1800-Watt-Induction/dp/B01GFTEV5Y/ref=sr_1_20?qid=1672923591&s=kitchen&sr=1-20
B00NW4UWN6,1043,1345,0.22,3.8,15592,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41J3yWKhnxL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-PKGSS-Electric-Kettle-Stainless/dp/B00NW4UWN6/ref=sr_1_22?qid=1672923591&s=kitchen&sr=1-22
B01NCVJMKX,499,999,0.5,4.1,4859,SHOPTOSHOP Electric Lint Remover| Best Lint Shaver for Clothes|Lint Remover for Woolen Clothes |Lint Remover for Sweaters,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51MWh9t3Z2L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SHOP-Plastic-Sweaters-Blankets-Multicolour/dp/B01NCVJMKX/ref=sr_1_23?qid=1672923591&s=kitchen&sr=1-23
B00O24PUO6,1464,1650,0.11,4.1,14120,Orpat OEH-1260 2000-Watt Fan Heater (Grey),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41DwZuxPCaL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Orpat-OEH-1260-2000-Watt-Heater-Grey/dp/B00O24PUO6/ref=sr_1_24?qid=1672923591&s=kitchen&sr=1-24
B07GXPDLYQ,249,499,0.5,3.3,8427,PRO365 Indo Mocktails/Coffee Foamer/Cappuccino/Lemonade/Milk Frother (6 Months Warranty),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,https://m.media-amazon.com/images/I/31MmLP6awML._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRO365-Electric-Coffee-Stirrer-Frother/dp/B07GXPDLYQ/ref=sr_1_25?qid=1672923591&s=kitchen&sr=1-25
B01C8P29N0,625,1400,0.55,4.2,23316,Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology| White,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31ke2NdHJ-L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Majesty-1000-Watt-Iron-White/dp/B01C8P29N0/ref=sr_1_26?qid=1672923591&s=kitchen&sr=1-26
B08KDBLMQP,1290,2500,0.48,4,6530,Croma 500W Mixer Grinder with 3 Stainless Steel Leak-proof Jars| 3 speed & Pulse function| 2 years warranty (CRAK4184| White & Purple),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,https://m.media-amazon.com/images/I/41i1uzCEyWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Croma-500-Watt-Grinder-CRAK4184-Purple/dp/B08KDBLMQP/ref=sr_1_27?qid=1672923591&s=kitchen&sr=1-27
B078JDNZJ8,3600,6190,0.42,4.3,11924,Havells Instanio 3-Litre Instant Geyser (White/Blue),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31991seDfcL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Havells-Instanio-3-Litre-Instant-Geyser/dp/B078JDNZJ8/ref=sr_1_28?qid=1672923591&s=kitchen&sr=1-28
B01M5F614J,6549,13999,0.53,4,2961,Morphy Richards OFR Room Heater| 09 Fin 2000 Watts Oil Filled Room Heater | ISI Approved (OFR 9 Grey),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31HzCDKv6ZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Morphy-Richards-OFR-09-2000-Watt/dp/B01M5F614J/ref=sr_1_29?qid=1672923591&s=kitchen&sr=1-29
B083GKDRKR,1625,2995,0.46,4.5,23484,Havells Aqua Plus 1.2 litre Double Wall Kettle / 304 Stainless Steel Inner Body / Cool touch outer body / Wider mouth/ 2 Year warranty (Black| 1500 Watt),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,https://m.media-amazon.com/images/I/31S74o1sCSS._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/HAVELLS-Kettle-Coffee-Boiler-Stainless/dp/B083GKDRKR/ref=sr_1_30?qid=1672923591&s=kitchen&sr=1-30
B097R2V1W8,2599,5890,0.56,4.1,21783,Bajaj Splendora 3 Litre 3KW IWH Instant Water Heater (Geyser)| White,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31zh7GQSkfL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Splendora-Instant-Water-Heater/dp/B097R2V1W8/ref=sr_1_28?qid=1672923592&s=kitchen&sr=1-28
B07YR26BJ3,1199,2000,0.4,4,14030,KENT 16052 Elegant Electric Glass Kettle 1.8L 2000 W | Blue LED Illumination | Borosilicate Glass Body | Boil Drying Protection | Used as Boiler | Milk | Tea | Water & Soup | 1 Year Warranty,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,https://m.media-amazon.com/images/I/4150hW2kHwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/KENT-Elegant-Electric-Kettle-Silver/dp/B07YR26BJ3/ref=sr_1_29?qid=1672923592&s=kitchen&sr=1-29
B097R45BH8,5499,13150,0.58,4.2,6398,Bajaj New Shakti Neo 15L Vertical Storage Water Heater (Geyser 15 litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour| Swirl Flow Technology| Glasslined Tank (White)| 1 Yr Warranty,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",https://m.media-amazon.com/images/I/31U-ACCgQ1L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Shakti-Heater-Multiple-Safety/dp/B097R45BH8/ref=sr_1_30?qid=1672923592&s=kitchen&sr=1-30
B09X5C9VLK,1299,3500,0.63,3.8,44050,Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing| Wet Grinding and Chutney Jar)| Stainless Steel blades| 1 Year Warranty (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,https://m.media-amazon.com/images/I/413sK6yat-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lifelong-LLMG23-500-Watt-Liquidizing-Stainless/dp/B09X5C9VLK/ref=sr_1_31?qid=1672923592&s=kitchen&sr=1-31
B01C8P29T4,599,785,0.24,4.2,24247,Bajaj Majesty DX-11 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology| White and Blue,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41jBJfPQFwL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Majesty-1000-Watt-Iron-White/dp/B01C8P29T4/ref=sr_1_33?qid=1672923592&s=kitchen&sr=1-33
B00HVXS7WC,1999,3210,0.38,4.2,41349,Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature| 3 Jars| White,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31rucE-db2L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Rex-500-Watt-Mixer-Grinder/dp/B00HVXS7WC/ref=sr_1_34?qid=1672923592&s=kitchen&sr=1-34
B096YCN3SD,549,1000,0.45,3.6,1074,Lifelong LLEK15 Electric Kettle 1.5L with Stainless Steel Body| Easy and Fast Boiling of Water for Instant Noodles| Soup| Tea etc. (1 Year Warranty| Silver),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41h9kA2Tt7S._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lifelong-LLEK15-Electric-Stainless-Warranty/dp/B096YCN3SD/ref=sr_1_35?qid=1672923592&s=kitchen&sr=1-35
B09LQH3SD9,999,2000,0.5,3.8,1163,Lifelong LLQH922 Regalia 800 W (ISI Certified) Quartz Room Heater with 2 Power settings| Overheating Protection| 2 Rod Heater (1 Year Warranty| White),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",https://m.media-amazon.com/images/I/51DxyRgcEdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lifelong-LLQH922-Certified-Overheating-Protection/dp/B09LQH3SD9/ref=sr_1_36?qid=1672923592&s=kitchen&sr=1-36
B09KNMLH4Y,398,1999,0.8,4.1,257,R B Nova Lint/Fabric Shaver for Cloths| Lint Remover for Woolen Sweaters| Blankets| Jackets/Burr Remover Pill Remover from Carpets| Pack of 1,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",https://m.media-amazon.com/images/I/51oPN7WqUwL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Remover-Sweaters-Blankets-Jackets-Carpets/dp/B09KNMLH4Y/ref=sr_1_37_mod_primary_new?qid=1672923592&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-37
B00ABMASXG,539,720,0.25,4.1,36017,Bajaj Immersion Rod Water Heater 1500 Watts| Silver,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31Q16tE2voL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-1500-Watt-Immersion-Heater-Plug/dp/B00ABMASXG/ref=sr_1_38?qid=1672923592&s=kitchen&sr=1-38
B07QDSN9V6,699,1595,0.56,4.1,8090,INALSA Electric Kettle 1.5 Litre with Stainless Steel Body - Absa|Auto Shut Off & Boil Dry Protection Safety Features| Cordless Base & Cord Winder|Hot Water Kettle |Water Heater Jug,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/317ws2QblnL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Inalsa-Electric-Kettle-Absa-1500W-Capacity/dp/B07QDSN9V6/ref=sr_1_39?qid=1672923592&s=kitchen&sr=1-39
B00YMJ0OI8,2148,3645,0.41,4.1,31388,Prestige PIC 20 1600 Watt Induction Cooktop with Push button (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,https://m.media-amazon.com/images/I/41Y8kHM144L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-PIC-20-Induction-Cooktop/dp/B00YMJ0OI8/ref=sr_1_43?qid=1672923592&s=kitchen&sr=1-43
B0B8XNPQPN,3599,7950,0.55,4.2,136,Pigeon Healthifry Digital Air Fryer| 360?? High Speed Air Circulation Technology 1200 W with Non-Stick 4.2 L Basket - Green,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,https://m.media-amazon.com/images/I/31Jad8ITgaL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Healthifry-Circulation-Technology-Non-Stick/dp/B0B8XNPQPN/ref=sr_1_44?qid=1672923592&s=kitchen&sr=1-44
B0814P4L98,351,999,0.65,4,5380,PrettyKrafts Laundry Basket for clothes with Lid & Handles| Toys Organiser| 75 Ltr Black & Grey,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,https://m.media-amazon.com/images/I/41oxCycQ4BL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PrettyKrafts-Laundry-Basket-Clothes-Handles/dp/B0814P4L98/ref=sr_1_45?qid=1672923592&s=kitchen&sr=1-45
B008QTK47Q,1614,1745,0.08,4.3,37974,Philips GC1905 1440-Watt Steam Iron with Spray (Blue),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Xp77o+-YL._SX300_SY300_.jpg,https://www.amazon.in/Philips-GC1905-1440-Watt-Steam-Spray/dp/B008QTK47Q/ref=sr_1_47?qid=1672923592&s=kitchen&sr=1-47
B088ZTJT2R,719,1295,0.44,4.2,17218,Havells Immersion HB15 1500 Watt (White Blue),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",https://m.media-amazon.com/images/I/31flPimoFpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Havells-Immersion-HB15-1500-White/dp/B088ZTJT2R/ref=sr_1_48_mod_primary_new?qid=1672923592&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-48
B0BK1K598K,678,1499,0.55,4.2,900,AGARO LR2007 Lint Remover| Rechargeable| for Woolen Sweaters| Blankets| Jackets| Burr Remover| Pill Remover From Carpets| Curtains,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4171TGwCHvL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AGARO-Rechargeable-Sweaters-Blankets-Curtains/dp/B0BK1K598K/ref=sr_1_49_mod_primary_new?qid=1672923592&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-49
B09Y5FZK9N,809,1545,0.48,3.7,976,Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water| Making Tea and Coffee| Instant Noodles| Soup| 1500 Watt with Auto Shut- off Feature - (Silver),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,https://m.media-amazon.com/images/I/41HqmhflMWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Stainless-boiling-Instant-Noodles/dp/B09Y5FZK9N/ref=sr_1_50?qid=1672923592&s=kitchen&sr=1-50
B09J2SCVQT,1969,5000,0.61,4.1,4927,NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jars 2 Blades),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41TUgf0W8uL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/NutriPro-Bullet-Juicer-Grinder-Blades/dp/B09J2SCVQT/ref=sr_1_52?qid=1672923592&s=kitchen&sr=1-52
B00TDD0YM4,1490,1695,0.12,4.4,3543,Philips GC026/30 Fabric Shaver| Lint Remover for Woolen Sweaters| Blankets| Jackets/Burr Remover Pill Remover from Carpets| Curtains (White),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",https://m.media-amazon.com/images/I/41E0TjbPBAL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-GC026-30-Fabric-Shaver/dp/B00TDD0YM4/ref=sr_1_54?qid=1672923592&s=kitchen&sr=1-54
B078KRFWQB,2499,3945,0.37,3.8,2732,Havells Cista Room Heater| White| 2000 Watts,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/410H+3lohIL._SX300_SY300_.jpg,https://www.amazon.in/Havells-Cista-room-Heater/dp/B078KRFWQB/ref=sr_1_52?qid=1672923593&s=kitchen&sr=1-52
B07SRM58TP,1665,2099,0.21,4,14368,AGARO Regal 800 Watts Handheld Vacuum Cleaner| Lightweight & Durable Body| Small/Mini Size ( Black),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41IymCXFA7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AGARO-800-Watt-Handheld-Cleaner-Durable/dp/B07SRM58TP/ref=sr_1_53?qid=1672923593&s=kitchen&sr=1-53
B00EDJJ7FS,3229,5295,0.39,4.2,39724,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,https://m.media-amazon.com/images/I/41Bnylq337S._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-Collection-HD4928-01-2100-Watt/dp/B00EDJJ7FS/ref=sr_1_54?qid=1672923593&s=kitchen&sr=1-54
B0832W3B7Q,1799,3595,0.5,3.8,9791,Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41xXipZ7vjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Acer-Plus-Induction/dp/B0832W3B7Q/ref=sr_1_55?qid=1672923593&s=kitchen&sr=1-55
B07WNK1FFN,1260,1699,0.26,4.2,2891,AGARO Esteem Multi Kettle 1.2 Litre| 600W with 3 Heating Modes & Rapid Boil Technology,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,https://m.media-amazon.com/images/I/41NW-vJum5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Agaro-Esteem-Multi-Kettle-1-2/dp/B07WNK1FFN/ref=sr_1_56?qid=1672923593&s=kitchen&sr=1-56
B009P2LK08,749,1129,0.34,4,2446,Bajaj Minor 1000 Watts Radiant Room Heater (Steel| ISI Approved),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41B-iX4Pf5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Minor-1000-Watt-Room-Heater/dp/B009P2LK08/ref=sr_1_57?qid=1672923593&s=kitchen&sr=1-57
B07DGD4Z4C,3499,5795,0.4,3.9,25340,Butterfly Jet Elite Mixer Grinder| 750W| 4 Jars (Grey),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,https://m.media-amazon.com/images/I/41vK2c5b-lL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Butterfly-Jet-Elite-750-Watt-Grinder/dp/B07DGD4Z4C/ref=sr_1_59?qid=1672923593&s=kitchen&sr=1-59
B07GMFY9QM,379,999,0.62,4.3,3096,SOFLIN Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming| Cooking| Boiling and Frying (400 Watts| Blue),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,https://m.media-amazon.com/images/I/31zTQCdL35S._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SOFLIN-Electric-Automatic-Poacher-Steaming/dp/B07GMFY9QM/ref=sr_1_60?qid=1672923593&s=kitchen&sr=1-60
B0BGPN4GGH,1099,2400,0.54,3.8,4,Lifelong LLQH925 Dyno Quartz Heater 2 Power settings Tip Over Cut-off Switch 800 Watt Silent operation Power Indicator 2 Rod Room Heater (1 Year Warranty| Grey),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41e3A7YKxeL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lifelong-LLQH925-settings-operation-Indicator/dp/B0BGPN4GGH/ref=sr_1_62?qid=1672923593&s=kitchen&sr=1-62
B0B2DZ5S6R,749,1299,0.42,4,119,Amazon Basics 1500 W Electric Kettle (Stainless Steel Body| 1.5 L),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,https://m.media-amazon.com/images/I/41twHEBU-LL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Amazon-Basics-Electric-Kettle-Stainless/dp/B0B2DZ5S6R/ref=sr_1_63?qid=1672923593&s=kitchen&sr=1-63
B07S851WX5,1299,1299,0,4.2,40106,Prestige Sandwich Maker PGMFD 01| Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,https://m.media-amazon.com/images/I/41LFdROYICL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-Sandwich-Maker-PGMFD-01/dp/B07S851WX5/ref=sr_1_67?qid=1672923593&s=kitchen&sr=1-67
